start,end,type
1070,44,WORKS_FOR
1071,4,WORKS_FOR
1072,7,WORKS_FOR
1073,17,WORKS_FOR
1074,39,WORKS_FOR
1075,44,WORKS_FOR
1076,39,WORKS_FOR
1077,33,WORKS_FOR
1078,41,WORKS_FOR
1079,41,WORKS_FOR
1080,29,WORKS_FOR
1081,4,WORKS_FOR
1082,33,WORKS_FOR
1083,45,WORKS_FOR
1084,8,WORKS_FOR
1085,40,WORKS_FOR
1086,41,WORKS_FOR
1087,32,WORKS_FOR
1088,15,WORKS_FOR
1089,1,WORKS_FOR
1090,9,WORKS_FOR
1091,44,WORKS_FOR
1092,37,WORKS_FOR
1093,7,WORKS_FOR
1094,7,WORKS_FOR
1095,8,WORKS_FOR
1096,28,WORKS_FOR
1097,29,WORKS_FOR
1098,37,WORKS_FOR
1099,29,WORKS_FOR
1100,34,WORKS_FOR
1101,21,WORKS_FOR
1102,5,WORKS_FOR
1103,35,WORKS_FOR
1104,36,WORKS_FOR
1105,12,WORKS_FOR
1106,28,WORKS_FOR
1107,46,WORKS_FOR
1108,15,WORKS_FOR
1109,27,WORKS_FOR
1110,39,WORKS_FOR
1111,18,WORKS_FOR
1112,41,WORKS_FOR
1113,3,WORKS_FOR
1114,25,WORKS_FOR
1115,8,WORKS_FOR
1116,36,WORKS_FOR
1117,39,WORKS_FOR
1118,10,WORKS_FOR
1119,26,WORKS_FOR
1120,38,WORKS_FOR
1121,16,WORKS_FOR
1122,38,WORKS_FOR
1123,38,WORKS_FOR
1124,22,WORKS_FOR
1125,5,WORKS_FOR
1126,33,WORKS_FOR
1127,17,WORKS_FOR
1128,10,WORKS_FOR
1129,24,WORKS_FOR
1130,27,WORKS_FOR
1131,27,WORKS_FOR
1132,5,WORKS_FOR
1133,1,WORKS_FOR
1134,4,WORKS_FOR
1135,18,WORKS_FOR
1136,26,WORKS_FOR
1137,14,WORKS_FOR
1138,29,WORKS_FOR
1139,27,WORKS_FOR
1140,35,WORKS_FOR
1141,28,WORKS_FOR
1142,36,WORKS_FOR
1143,34,WORKS_FOR
1144,37,WORKS_FOR
1145,26,WORKS_FOR
1146,5,WORKS_FOR
1147,21,WORKS_FOR
1148,5,WORKS_FOR
1149,29,WORKS_FOR
1150,40,WORKS_FOR
1151,17,WORKS_FOR
1152,23,WORKS_FOR
1153,26,WORKS_FOR
1154,28,WORKS_FOR
1155,9,WORKS_FOR
1156,28,WORKS_FOR
1157,16,WORKS_FOR
1158,14,WORKS_FOR
1159,24,WORKS_FOR
1160,44,WORKS_FOR
1161,13,WORKS_FOR
1162,32,WORKS_FOR
1163,4,WORKS_FOR
1164,18,WORKS_FOR
1165,22,WORKS_FOR
1166,2,WORKS_FOR
1167,46,WORKS_FOR
1168,39,WORKS_FOR
1169,33,WORKS_FOR
1170,46,WORKS_FOR
1171,19,WORKS_FOR
1172,30,WORKS_FOR
1173,17,WORKS_FOR
1174,17,WORKS_FOR
1175,11,WORKS_FOR
1176,14,WORKS_FOR
1177,30,WORKS_FOR
1178,11,WORKS_FOR
1179,29,WORKS_FOR
1180,29,WORKS_FOR
1181,8,WORKS_FOR
1182,45,WORKS_FOR
1183,14,WORKS_FOR
1184,22,WORKS_FOR
1185,27,WORKS_FOR
1186,22,WORKS_FOR
1187,16,WORKS_FOR
1188,14,WORKS_FOR
1189,25,WORKS_FOR
1190,20,WORKS_FOR
1191,21,WORKS_FOR
1192,2,WORKS_FOR
1193,24,WORKS_FOR
1194,18,WORKS_FOR
1195,42,WORKS_FOR
1196,30,WORKS_FOR
1197,22,WORKS_FOR
1198,38,WORKS_FOR
1199,45,WORKS_FOR
1200,22,WORKS_FOR
1201,20,WORKS_FOR
1202,21,WORKS_FOR
1203,25,WORKS_FOR
1204,39,WORKS_FOR
1205,3,WORKS_FOR
1206,33,WORKS_FOR
1207,13,WORKS_FOR
1208,1,WORKS_FOR
1209,19,WORKS_FOR
1210,31,WORKS_FOR
1211,27,WORKS_FOR
1212,15,WORKS_FOR
1213,25,WORKS_FOR
1214,42,WORKS_FOR
1215,28,WORKS_FOR
1216,46,WORKS_FOR
1217,11,WORKS_FOR
1218,33,WORKS_FOR
1219,2,WORKS_FOR
1220,6,WORKS_FOR
1221,40,WORKS_FOR
1222,31,WORKS_FOR
1223,43,WORKS_FOR
1224,6,WORKS_FOR
1225,24,WORKS_FOR
1226,34,WORKS_FOR
1227,45,WORKS_FOR
1228,32,WORKS_FOR
1229,39,WORKS_FOR
1230,40,WORKS_FOR
1231,5,WORKS_FOR
1232,44,WORKS_FOR
1233,41,WORKS_FOR
1234,39,WORKS_FOR
1235,22,WORKS_FOR
1236,1,WORKS_FOR
1237,28,WORKS_FOR
1238,11,WORKS_FOR
1239,12,WORKS_FOR
1240,32,WORKS_FOR
1241,25,WORKS_FOR
1242,33,WORKS_FOR
1243,7,WORKS_FOR
1244,38,WORKS_FOR
1245,3,WORKS_FOR
1246,21,WORKS_FOR
1247,37,WORKS_FOR
1248,27,WORKS_FOR
1249,8,WORKS_FOR
1250,28,WORKS_FOR
1251,8,WORKS_FOR
1252,34,WORKS_FOR
1253,37,WORKS_FOR
1254,15,WORKS_FOR
1255,34,WORKS_FOR
1256,42,WORKS_FOR
1257,40,WORKS_FOR
1258,18,WORKS_FOR
1259,43,WORKS_FOR
1260,8,WORKS_FOR
1261,2,WORKS_FOR
1262,25,WORKS_FOR
1263,30,WORKS_FOR
1264,34,WORKS_FOR
1265,14,WORKS_FOR
1266,31,WORKS_FOR
1267,16,WORKS_FOR
1268,42,WORKS_FOR
1269,4,WORKS_FOR
1270,4,WORKS_FOR
1271,27,WORKS_FOR
1272,1,WORKS_FOR
1273,32,WORKS_FOR
1274,41,WORKS_FOR
1275,42,WORKS_FOR
1276,26,WORKS_FOR
1277,24,WORKS_FOR
1278,31,WORKS_FOR
1279,39,WORKS_FOR
1280,29,WORKS_FOR
1281,34,WORKS_FOR
1282,14,WORKS_FOR
1283,38,WORKS_FOR
1284,32,WORKS_FOR
1285,14,WORKS_FOR
1286,27,WORKS_FOR
1287,30,WORKS_FOR
1288,45,WORKS_FOR
1289,17,WORKS_FOR
1290,3,WORKS_FOR
1291,28,WORKS_FOR
1292,35,WORKS_FOR
1293,24,WORKS_FOR
1294,9,WORKS_FOR
1295,27,WORKS_FOR
1296,28,WORKS_FOR
1297,33,WORKS_FOR
1298,22,WORKS_FOR
1299,39,WORKS_FOR
1300,21,WORKS_FOR
1301,33,WORKS_FOR
1302,18,WORKS_FOR
1303,41,WORKS_FOR
1304,23,WORKS_FOR
1305,1,WORKS_FOR
1306,28,WORKS_FOR
1307,37,WORKS_FOR
1308,45,WORKS_FOR
1309,33,WORKS_FOR
1310,12,WORKS_FOR
1311,17,WORKS_FOR
1312,32,WORKS_FOR
1313,19,WORKS_FOR
1314,24,WORKS_FOR
1315,36,WORKS_FOR
1316,12,WORKS_FOR
1317,29,WORKS_FOR
1318,44,WORKS_FOR
1319,24,WORKS_FOR
1320,5,WORKS_FOR
1321,14,WORKS_FOR
1322,3,WORKS_FOR
1323,45,WORKS_FOR
1324,26,WORKS_FOR
1325,32,WORKS_FOR
1326,37,WORKS_FOR
1327,5,WORKS_FOR
1328,42,WORKS_FOR
1329,5,WORKS_FOR
1330,27,WORKS_FOR
1331,31,WORKS_FOR
1332,44,WORKS_FOR
1333,37,WORKS_FOR
1334,11,WORKS_FOR
1335,3,WORKS_FOR
1336,43,WORKS_FOR
1337,28,WORKS_FOR
1338,28,WORKS_FOR
1339,39,WORKS_FOR
1340,2,WORKS_FOR
1341,11,WORKS_FOR
1342,28,WORKS_FOR
1343,17,WORKS_FOR
1344,37,WORKS_FOR
1345,10,WORKS_FOR
1346,30,WORKS_FOR
1347,24,WORKS_FOR
1348,40,WORKS_FOR
1349,32,WORKS_FOR
1350,1,WORKS_FOR
1351,15,WORKS_FOR
1352,41,WORKS_FOR
1353,14,WORKS_FOR
1354,36,WORKS_FOR
1355,5,WORKS_FOR
1356,11,WORKS_FOR
1357,13,WORKS_FOR
1358,36,WORKS_FOR
1359,2,WORKS_FOR
1360,44,WORKS_FOR
1361,44,WORKS_FOR
1362,43,WORKS_FOR
1363,33,WORKS_FOR
1364,14,WORKS_FOR
1365,20,WORKS_FOR
1366,33,WORKS_FOR
1367,27,WORKS_FOR
1368,39,WORKS_FOR
1369,46,WORKS_FOR
1370,28,WORKS_FOR
1371,44,WORKS_FOR
1372,22,WORKS_FOR
1373,14,WORKS_FOR
1374,31,WORKS_FOR
1375,34,WORKS_FOR
1376,37,WORKS_FOR
1377,45,WORKS_FOR
1378,26,WORKS_FOR
1379,24,WORKS_FOR
1380,3,WORKS_FOR
1381,6,WORKS_FOR
1382,10,WORKS_FOR
1383,20,WORKS_FOR
1384,42,WORKS_FOR
1385,31,WORKS_FOR
1386,10,WORKS_FOR
1387,29,WORKS_FOR
1388,5,WORKS_FOR
1389,38,WORKS_FOR
1390,8,WORKS_FOR
1391,8,WORKS_FOR
1392,16,WORKS_FOR
1393,38,WORKS_FOR
1394,45,WORKS_FOR
1395,45,WORKS_FOR
1396,26,WORKS_FOR
1397,2,WORKS_FOR
1398,39,WORKS_FOR
1399,15,WORKS_FOR
1400,8,WORKS_FOR
1401,25,WORKS_FOR
1402,11,WORKS_FOR
1403,6,WORKS_FOR
1404,19,WORKS_FOR
1405,18,WORKS_FOR
1406,3,WORKS_FOR
1407,31,WORKS_FOR
1408,33,WORKS_FOR
1409,37,WORKS_FOR
1410,46,WORKS_FOR
1411,46,WORKS_FOR
1412,10,WORKS_FOR
1413,28,WORKS_FOR
1414,2,WORKS_FOR
1415,1,WORKS_FOR
1416,42,WORKS_FOR
1417,32,WORKS_FOR
1418,18,WORKS_FOR
1419,40,WORKS_FOR
1420,30,WORKS_FOR
1421,41,WORKS_FOR
1422,44,WORKS_FOR
1423,31,WORKS_FOR
1424,24,WORKS_FOR
1425,32,WORKS_FOR
1426,38,WORKS_FOR
1427,3,WORKS_FOR
1428,40,WORKS_FOR
1429,1,WORKS_FOR
1430,32,WORKS_FOR
1431,24,WORKS_FOR
1432,1,WORKS_FOR
1433,13,WORKS_FOR
1434,46,WORKS_FOR
1435,31,WORKS_FOR
1436,12,WORKS_FOR
1437,33,WORKS_FOR
1438,3,WORKS_FOR
1439,44,WORKS_FOR
1440,10,WORKS_FOR
1441,44,WORKS_FOR
1442,41,WORKS_FOR
1443,38,WORKS_FOR
1444,15,WORKS_FOR
1445,31,WORKS_FOR
1446,25,WORKS_FOR
1447,36,WORKS_FOR
1448,27,WORKS_FOR
1449,45,WORKS_FOR
1450,30,WORKS_FOR
1451,8,WORKS_FOR
1452,33,WORKS_FOR
1453,5,WORKS_FOR
1454,7,WORKS_FOR
1455,33,WORKS_FOR
1456,33,WORKS_FOR
1457,24,WORKS_FOR
1458,3,WORKS_FOR
1459,24,WORKS_FOR
1460,19,WORKS_FOR
1461,16,WORKS_FOR
1462,16,WORKS_FOR
1463,11,WORKS_FOR
1464,30,WORKS_FOR
1465,39,WORKS_FOR
1466,42,WORKS_FOR
1467,30,WORKS_FOR
1468,12,WORKS_FOR
1469,8,WORKS_FOR
1470,28,WORKS_FOR
1471,7,WORKS_FOR
1472,22,WORKS_FOR
1473,33,WORKS_FOR
1474,38,WORKS_FOR
1475,15,WORKS_FOR
1476,3,WORKS_FOR
1477,35,WORKS_FOR
1478,15,WORKS_FOR
1479,36,WORKS_FOR
1480,4,WORKS_FOR
1481,43,WORKS_FOR
1482,2,WORKS_FOR
1483,24,WORKS_FOR
1484,11,WORKS_FOR
1485,35,WORKS_FOR
1486,30,WORKS_FOR
1487,30,WORKS_FOR
1488,7,WORKS_FOR
1489,5,WORKS_FOR
1490,17,WORKS_FOR
1491,33,WORKS_FOR
1492,9,WORKS_FOR
1493,4,WORKS_FOR
1494,7,WORKS_FOR
1495,2,WORKS_FOR
1496,22,WORKS_FOR
1497,3,WORKS_FOR
1498,36,WORKS_FOR
1499,23,WORKS_FOR
1500,42,WORKS_FOR
1501,27,WORKS_FOR
1502,37,WORKS_FOR
1503,19,WORKS_FOR
1504,5,WORKS_FOR
1505,27,WORKS_FOR
1506,27,WORKS_FOR
1507,28,WORKS_FOR
1508,39,WORKS_FOR
1509,26,WORKS_FOR
1510,7,WORKS_FOR
1511,2,WORKS_FOR
1512,18,WORKS_FOR
1513,3,WORKS_FOR
1514,40,WORKS_FOR
1515,41,WORKS_FOR
1516,15,WORKS_FOR
1517,5,WORKS_FOR
1518,35,WORKS_FOR
1519,6,WORKS_FOR
1520,42,WORKS_FOR
1521,14,WORKS_FOR
1522,19,WORKS_FOR
1523,44,WORKS_FOR
1524,38,WORKS_FOR
1525,20,WORKS_FOR
1526,9,WORKS_FOR
1527,26,WORKS_FOR
1528,13,WORKS_FOR
1529,24,WORKS_FOR
1530,43,WORKS_FOR
1531,6,WORKS_FOR
1532,18,WORKS_FOR
1533,13,WORKS_FOR
1534,38,WORKS_FOR
1535,6,WORKS_FOR
1536,41,WORKS_FOR
1537,5,WORKS_FOR
1538,4,WORKS_FOR
1539,35,WORKS_FOR
1540,19,WORKS_FOR
1541,12,WORKS_FOR
1542,21,WORKS_FOR
1543,32,WORKS_FOR
1544,7,WORKS_FOR
1545,16,WORKS_FOR
1546,31,WORKS_FOR
1547,20,WORKS_FOR
1548,41,WORKS_FOR
1549,20,WORKS_FOR
1550,10,WORKS_FOR
1551,36,WORKS_FOR
1552,14,WORKS_FOR
1553,4,WORKS_FOR
1554,33,WORKS_FOR
1555,35,WORKS_FOR
1556,27,WORKS_FOR
1557,42,WORKS_FOR
1558,24,WORKS_FOR
1559,5,WORKS_FOR
1560,34,WORKS_FOR
1561,2,WORKS_FOR
1562,27,WORKS_FOR
1563,32,WORKS_FOR
1564,10,WORKS_FOR
1565,22,WORKS_FOR
1566,31,WORKS_FOR
1567,41,WORKS_FOR
1568,17,WORKS_FOR
1569,4,WORKS_FOR
1570,35,WORKS_FOR
1571,31,WORKS_FOR
1572,13,WORKS_FOR
1573,42,WORKS_FOR
1574,32,WORKS_FOR
1575,39,WORKS_FOR
1576,20,WORKS_FOR
1577,29,WORKS_FOR
1578,26,WORKS_FOR
1579,27,WORKS_FOR
1580,17,WORKS_FOR
1581,17,WORKS_FOR
1582,31,WORKS_FOR
1583,18,WORKS_FOR
1584,14,WORKS_FOR
1585,28,WORKS_FOR
1586,27,WORKS_FOR
1587,43,WORKS_FOR
1588,37,WORKS_FOR
1589,26,WORKS_FOR
1590,38,WORKS_FOR
1591,7,WORKS_FOR
1592,40,WORKS_FOR
1593,45,WORKS_FOR
1594,30,WORKS_FOR
1595,31,WORKS_FOR
1596,1,WORKS_FOR
1597,14,WORKS_FOR
1598,21,WORKS_FOR
1599,6,WORKS_FOR
1600,12,WORKS_FOR
1601,1,WORKS_FOR
1602,40,WORKS_FOR
1603,33,WORKS_FOR
1604,33,WORKS_FOR
1605,20,WORKS_FOR
1606,9,WORKS_FOR
1607,28,WORKS_FOR
1608,45,WORKS_FOR
1609,22,WORKS_FOR
1610,43,WORKS_FOR
1611,45,WORKS_FOR
1612,37,WORKS_FOR
1613,31,WORKS_FOR
1614,17,WORKS_FOR
1615,12,WORKS_FOR
1616,42,WORKS_FOR
1617,12,WORKS_FOR
1618,20,WORKS_FOR
1619,41,WORKS_FOR
1620,37,WORKS_FOR
1621,7,WORKS_FOR
1622,19,WORKS_FOR
1623,17,WORKS_FOR
1624,16,WORKS_FOR
1625,30,WORKS_FOR
1626,8,WORKS_FOR
1627,2,WORKS_FOR
1628,30,WORKS_FOR
1629,41,WORKS_FOR
1630,21,WORKS_FOR
1631,28,WORKS_FOR
1632,7,WORKS_FOR
1633,37,WORKS_FOR
1634,31,WORKS_FOR
1635,13,WORKS_FOR
1636,40,WORKS_FOR
1637,30,WORKS_FOR
1638,24,WORKS_FOR
1639,14,WORKS_FOR
1640,32,WORKS_FOR
1641,43,WORKS_FOR
1642,13,WORKS_FOR
1643,14,WORKS_FOR
1644,35,WORKS_FOR
1645,7,WORKS_FOR
1646,15,WORKS_FOR
1647,13,WORKS_FOR
1648,15,WORKS_FOR
1649,42,WORKS_FOR
1650,45,WORKS_FOR
1651,18,WORKS_FOR
1652,35,WORKS_FOR
1653,8,WORKS_FOR
1654,2,WORKS_FOR
1655,6,WORKS_FOR
1656,14,WORKS_FOR
1657,17,WORKS_FOR
1658,25,WORKS_FOR
1659,18,WORKS_FOR
1660,20,WORKS_FOR
1661,34,WORKS_FOR
1662,30,WORKS_FOR
1663,21,WORKS_FOR
1664,1,WORKS_FOR
1665,9,WORKS_FOR
1666,30,WORKS_FOR
1667,26,WORKS_FOR
1668,22,WORKS_FOR
1669,1,WORKS_FOR
1670,35,WORKS_FOR
1671,32,WORKS_FOR
1672,24,WORKS_FOR
1673,36,WORKS_FOR
1674,25,WORKS_FOR
1675,30,WORKS_FOR
1676,4,WORKS_FOR
1677,24,WORKS_FOR
1678,39,WORKS_FOR
1679,20,WORKS_FOR
1680,12,WORKS_FOR
1681,33,WORKS_FOR
1682,23,WORKS_FOR
1683,16,WORKS_FOR
1684,44,WORKS_FOR
1685,5,WORKS_FOR
1686,17,WORKS_FOR
1687,44,WORKS_FOR
1688,8,WORKS_FOR
1689,8,WORKS_FOR
1690,6,WORKS_FOR
1691,33,WORKS_FOR
1692,19,WORKS_FOR
1693,29,WORKS_FOR
1694,2,WORKS_FOR
1695,3,WORKS_FOR
1696,10,WORKS_FOR
1697,41,WORKS_FOR
1698,35,WORKS_FOR
1699,16,WORKS_FOR
1700,45,WORKS_FOR
1701,18,WORKS_FOR
1702,28,WORKS_FOR
1703,4,WORKS_FOR
1704,8,WORKS_FOR
1705,27,WORKS_FOR
1706,17,WORKS_FOR
1707,26,WORKS_FOR
1708,41,WORKS_FOR
1709,23,WORKS_FOR
1710,36,WORKS_FOR
1711,21,WORKS_FOR
1712,34,WORKS_FOR
1713,21,WORKS_FOR
1714,14,WORKS_FOR
1715,35,WORKS_FOR
1716,1,WORKS_FOR
1717,2,WORKS_FOR
1718,38,WORKS_FOR
1719,38,WORKS_FOR
1720,11,WORKS_FOR
1721,18,WORKS_FOR
1722,16,WORKS_FOR
1723,10,WORKS_FOR
1724,41,WORKS_FOR
1725,39,WORKS_FOR
1726,39,WORKS_FOR
1727,3,WORKS_FOR
1728,42,WORKS_FOR
1729,46,WORKS_FOR
1730,37,WORKS_FOR
1731,13,WORKS_FOR
1732,22,WORKS_FOR
1733,22,WORKS_FOR
1734,25,WORKS_FOR
1735,11,WORKS_FOR
1736,23,WORKS_FOR
1737,39,WORKS_FOR
1738,18,WORKS_FOR
1739,19,WORKS_FOR
1740,23,WORKS_FOR
1741,26,WORKS_FOR
1742,44,WORKS_FOR
1743,13,WORKS_FOR
1744,30,WORKS_FOR
1745,30,WORKS_FOR
1746,9,WORKS_FOR
1747,35,WORKS_FOR
1748,37,WORKS_FOR
1749,44,WORKS_FOR
1750,25,WORKS_FOR
1751,18,WORKS_FOR
1752,1,WORKS_FOR
1753,26,WORKS_FOR
1754,21,WORKS_FOR
1755,26,WORKS_FOR
1756,39,WORKS_FOR
1757,1,WORKS_FOR
1758,32,WORKS_FOR
1759,29,WORKS_FOR
1760,1,WORKS_FOR
1761,5,WORKS_FOR
1762,5,WORKS_FOR
1763,9,WORKS_FOR
1764,31,WORKS_FOR
1765,2,WORKS_FOR
1766,33,WORKS_FOR
1767,31,WORKS_FOR
1768,21,WORKS_FOR
1769,39,WORKS_FOR
1770,18,WORKS_FOR
1771,36,WORKS_FOR
1772,5,WORKS_FOR
1773,24,WORKS_FOR
1774,24,WORKS_FOR
1775,39,WORKS_FOR
1776,19,WORKS_FOR
1777,26,WORKS_FOR
1778,9,WORKS_FOR
1779,14,WORKS_FOR
1780,2,WORKS_FOR
1781,33,WORKS_FOR
1782,30,WORKS_FOR
1783,27,WORKS_FOR
1784,34,WORKS_FOR
1785,37,WORKS_FOR
1786,27,WORKS_FOR
1787,23,WORKS_FOR
1788,6,WORKS_FOR
1789,16,WORKS_FOR
1790,18,WORKS_FOR
1791,8,WORKS_FOR
1792,2,WORKS_FOR
1793,12,WORKS_FOR
1794,25,WORKS_FOR
1795,5,WORKS_FOR
1796,39,WORKS_FOR
1797,43,WORKS_FOR
1798,17,WORKS_FOR
1799,8,WORKS_FOR
1800,25,WORKS_FOR
1801,14,WORKS_FOR
1802,16,WORKS_FOR
1803,5,WORKS_FOR
1804,9,WORKS_FOR
1805,31,WORKS_FOR
1806,39,WORKS_FOR
1807,36,WORKS_FOR
1808,27,WORKS_FOR
1809,32,WORKS_FOR
1810,45,WORKS_FOR
1811,19,WORKS_FOR
1812,4,WORKS_FOR
1813,12,WORKS_FOR
1814,8,WORKS_FOR
1815,34,WORKS_FOR
1816,28,WORKS_FOR
1817,42,WORKS_FOR
1818,28,WORKS_FOR
1819,20,WORKS_FOR
1820,31,WORKS_FOR
1821,16,WORKS_FOR
1822,30,WORKS_FOR
1823,21,WORKS_FOR
1824,7,WORKS_FOR
1825,42,WORKS_FOR
1826,30,WORKS_FOR
1827,6,WORKS_FOR
1828,6,WORKS_FOR
1829,9,WORKS_FOR
1830,10,WORKS_FOR
1831,25,WORKS_FOR
1832,4,WORKS_FOR
1833,31,WORKS_FOR
1834,2,WORKS_FOR
1835,22,WORKS_FOR
1836,15,WORKS_FOR
1837,3,WORKS_FOR
1838,27,WORKS_FOR
1839,46,WORKS_FOR
1840,7,WORKS_FOR
1841,44,WORKS_FOR
1842,24,WORKS_FOR
1843,34,WORKS_FOR
1844,42,WORKS_FOR
1845,33,WORKS_FOR
1846,12,WORKS_FOR
1847,26,WORKS_FOR
1848,38,WORKS_FOR
1849,22,WORKS_FOR
1850,16,WORKS_FOR
1851,40,WORKS_FOR
1852,35,WORKS_FOR
1853,34,WORKS_FOR
1854,31,WORKS_FOR
1855,44,WORKS_FOR
1856,32,WORKS_FOR
1857,45,WORKS_FOR
1858,36,WORKS_FOR
1859,34,WORKS_FOR
1860,27,WORKS_FOR
1861,4,WORKS_FOR
1862,27,WORKS_FOR
1863,46,WORKS_FOR
1864,3,WORKS_FOR
1865,24,WORKS_FOR
1866,15,WORKS_FOR
1867,11,WORKS_FOR
1868,6,WORKS_FOR
1869,20,WORKS_FOR
1870,18,WORKS_FOR
1871,14,WORKS_FOR
1872,33,WORKS_FOR
1873,25,WORKS_FOR
1874,23,WORKS_FOR
1875,37,WORKS_FOR
1876,28,WORKS_FOR
1877,31,WORKS_FOR
1878,24,WORKS_FOR
1879,24,WORKS_FOR
1880,29,WORKS_FOR
1881,42,WORKS_FOR
1882,10,WORKS_FOR
1883,21,WORKS_FOR
1884,32,WORKS_FOR
1885,38,WORKS_FOR
1886,39,WORKS_FOR
1887,21,WORKS_FOR
1888,41,WORKS_FOR
1889,43,WORKS_FOR
1890,19,WORKS_FOR
1891,10,WORKS_FOR
1892,5,WORKS_FOR
1893,15,WORKS_FOR
1894,46,WORKS_FOR
1895,46,WORKS_FOR
1896,23,WORKS_FOR
1897,20,WORKS_FOR
1898,21,WORKS_FOR
1899,32,WORKS_FOR
1900,17,WORKS_FOR
1901,26,WORKS_FOR
1902,46,WORKS_FOR
1903,10,WORKS_FOR
1904,27,WORKS_FOR
1905,45,WORKS_FOR
1906,4,WORKS_FOR
1907,38,WORKS_FOR
1908,28,WORKS_FOR
1909,9,WORKS_FOR
1910,42,WORKS_FOR
1911,44,WORKS_FOR
1912,40,WORKS_FOR
1913,10,WORKS_FOR
1914,22,WORKS_FOR
1915,2,WORKS_FOR
1916,31,WORKS_FOR
1917,34,WORKS_FOR
1918,29,WORKS_FOR
1919,10,WORKS_FOR
1920,13,WORKS_FOR
1921,26,WORKS_FOR
1922,8,WORKS_FOR
1923,16,WORKS_FOR
1924,38,WORKS_FOR
1925,20,WORKS_FOR
1926,22,WORKS_FOR
1927,38,WORKS_FOR
1928,30,WORKS_FOR
1929,6,WORKS_FOR
1930,27,WORKS_FOR
1931,45,WORKS_FOR
1932,19,WORKS_FOR
1933,3,WORKS_FOR
1934,24,WORKS_FOR
1935,42,WORKS_FOR
1936,40,WORKS_FOR
1937,28,WORKS_FOR
1938,17,WORKS_FOR
1939,8,WORKS_FOR
1940,5,WORKS_FOR
1941,42,WORKS_FOR
1942,3,WORKS_FOR
1943,41,WORKS_FOR
1944,36,WORKS_FOR
1945,15,WORKS_FOR
1946,34,WORKS_FOR
1947,41,WORKS_FOR
1948,34,WORKS_FOR
1949,11,WORKS_FOR
1950,42,WORKS_FOR
1951,46,WORKS_FOR
1952,9,WORKS_FOR
1953,27,WORKS_FOR
1954,11,WORKS_FOR
1955,31,WORKS_FOR
1956,45,WORKS_FOR
1957,31,WORKS_FOR
1958,3,WORKS_FOR
1959,40,WORKS_FOR
1960,12,WORKS_FOR
1961,16,WORKS_FOR
1962,22,WORKS_FOR
1963,46,WORKS_FOR
1964,15,WORKS_FOR
1965,6,WORKS_FOR
1966,34,WORKS_FOR
1967,3,WORKS_FOR
1968,26,WORKS_FOR
1969,40,WORKS_FOR
1970,46,WORKS_FOR
1971,4,WORKS_FOR
1972,3,WORKS_FOR
1973,12,WORKS_FOR
1974,43,WORKS_FOR
1975,33,WORKS_FOR
1976,30,WORKS_FOR
1977,18,WORKS_FOR
1978,45,WORKS_FOR
1979,36,WORKS_FOR
1980,45,WORKS_FOR
1981,30,WORKS_FOR
1982,16,WORKS_FOR
1983,30,WORKS_FOR
1984,6,WORKS_FOR
1985,23,WORKS_FOR
1986,14,WORKS_FOR
1987,32,WORKS_FOR
1988,36,WORKS_FOR
1989,24,WORKS_FOR
1990,30,WORKS_FOR
1991,26,WORKS_FOR
1992,41,WORKS_FOR
1993,41,WORKS_FOR
1994,21,WORKS_FOR
1995,35,WORKS_FOR
1996,42,WORKS_FOR
1997,44,WORKS_FOR
1998,37,WORKS_FOR
1999,11,WORKS_FOR
2000,20,WORKS_FOR
2001,3,WORKS_FOR
2002,21,WORKS_FOR
2003,7,WORKS_FOR
2004,46,WORKS_FOR
2005,43,WORKS_FOR
2006,8,WORKS_FOR
2007,28,WORKS_FOR
2008,4,WORKS_FOR
2009,18,WORKS_FOR
2010,34,WORKS_FOR
2011,12,WORKS_FOR
2012,10,WORKS_FOR
2013,37,WORKS_FOR
2014,29,WORKS_FOR
2015,2,WORKS_FOR
2016,45,WORKS_FOR
2017,46,WORKS_FOR
2018,18,WORKS_FOR
2019,44,WORKS_FOR
2020,37,WORKS_FOR
2021,22,WORKS_FOR
2022,8,WORKS_FOR
2023,29,WORKS_FOR
2024,16,WORKS_FOR
2025,43,WORKS_FOR
2026,12,WORKS_FOR
2027,40,WORKS_FOR
2028,15,WORKS_FOR
2029,33,WORKS_FOR
2030,41,WORKS_FOR
2031,29,WORKS_FOR
2032,8,WORKS_FOR
2033,31,WORKS_FOR
2034,44,WORKS_FOR
2035,3,WORKS_FOR
2036,7,WORKS_FOR
2037,38,WORKS_FOR
2038,37,WORKS_FOR
2039,42,WORKS_FOR
2040,3,WORKS_FOR
2041,22,WORKS_FOR
2042,23,WORKS_FOR
2043,9,WORKS_FOR
2044,10,WORKS_FOR
2045,25,WORKS_FOR
2046,11,WORKS_FOR
2047,40,WORKS_FOR
2048,38,WORKS_FOR
2049,30,WORKS_FOR
2050,39,WORKS_FOR
2051,35,WORKS_FOR
2052,22,WORKS_FOR
2053,15,WORKS_FOR
2054,3,WORKS_FOR
2055,27,WORKS_FOR
2056,43,WORKS_FOR
2057,38,WORKS_FOR
2058,33,WORKS_FOR
2059,9,WORKS_FOR
2060,19,WORKS_FOR
2061,9,WORKS_FOR
2062,20,WORKS_FOR
2063,12,WORKS_FOR
2064,6,WORKS_FOR
2065,24,WORKS_FOR
2066,7,WORKS_FOR
2067,20,WORKS_FOR
2068,16,WORKS_FOR
